10000-10000000;10000-500000,510000-1000000
10000-500000;10000-100000,110000-200000,210000-300000,310000-400000,410000-500000
510000-1000000;510000-600000,610000-700000,710000-800000,810000-900000,910000-1000000
10000-100000;10000-50000,60000-100000
110000-200000;110000-150000,160000-200000
210000-300000;210000-250000,260000-300000
310000-400000;310000-350000,360000-400000
410000-500000;410000-450000,460000-500000
510000-600000;510000-550000,560000-600000
610000-700000;610000-650000,660000-700000
710000-800000;710000-750000,760000-800000
810000-900000;810000-850000,860000-900000
910000-1000000;910000-950000,960000-1000000
10000-50000;10000,20000,30000,40000,50000
60000-100000;60000,70000,80000,90000,100000
110000-150000;110000,120000,130000,140000,150000
160000-200000;160000,170000,180000,190000,200000
210000-250000;210000,220000,230000,240000,250000
260000-300000;260000,270000,280000,290000,300000
310000-350000;310000,320000,330000,340000,350000
360000-400000;360000,370000,380000,390000,400000
410000-450000;410000,420000,430000,440000,450000
460000-500000;460000,470000,480000,490000,500000
510000-550000;510000,520000,530000,540000,550000
560000-600000;560000,570000,580000,590000,600000
610000-650000;610000,620000,630000,640000,650000
660000-700000;660000,670000,680000,690000,700000
710000-750000;710000,720000,730000,740000,750000
760000-800000;760000,770000,780000,790000,800000
810000-850000;810000,820000,830000,840000,850000
860000-900000;860000,870000,880000,890000,900000
910000-950000;910000,920000,930000,940000,950000
960000-1000000;960000,970000,980000,990000,1000000
